REF_DATE,GEO,DGUID,Statistics (3),Knowledge of languages (324),Single and multiple responses of knowledge of languages (3),SCALAR_FACTOR,SCALAR_ID,COORDINATE,VALUE
2021,Ontario,2021A000235,Count,Iranian Persian,Multiple responses of knowledge of languages,units,0,56.1.1.1.241.3,116160
2021,Ontario,2021A000235,Count,"Persian (Farsi), n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.242.1,16610
2021,Ontario,2021A000235,Count,"Persian (Farsi), n.o.s.",Single responses of knowledge of languages,units,0,56.1.1.1.242.2,760
2021,Ontario,2021A000235,Count,"Persian (Farsi), n.o.s.",Multiple responses of knowledge of languages,units,0,56.1.1.1.242.3,15855
2021,Ontario,2021A000235,Count,"Iranian languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.243.1,1040
2021,Ontario,2021A000235,Count,"Iranian languages, n.i.e.",Single responses of knowledge of languages,units,0,56.1.1.1.243.2,30
2021,Ontario,2021A000235,Count,"Iranian languages, n.i.e.",Multiple responses of knowledge of languages,units,0,56.1.1.1.243.3,1015
2021,Ontario,2021A000235,Count,"Indo-Iranian languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.244.1,1295
2021,Ontario,2021A000235,Count,"Indo-Iranian languages, n.i.e.",Multiple responses of knowledge of languages,units,0,56.1.1.1.244.3,1295
2021,Ontario,2021A000235,Count,Italic (Romance) languages,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.245.1,922975
2021,Ontario,2021A000235,Count,Italic (Romance) languages,Single responses of knowledge of languages,units,0,56.1.1.1.245.2,50950
2021,Ontario,2021A000235,Count,Italic (Romance) languages,Multiple responses of knowledge of languages,units,0,56.1.1.1.245.3,872020
2021,Ontario,2021A000235,Count,Catalan,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.246.1,765
2021,Ontario,2021A000235,Count,Catalan,Multiple responses of knowledge of languages,units,0,56.1.1.1.246.3,765
2021,Ontario,2021A000235,Count,Italian,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.247.1,312800
2021,Ontario,2021A000235,Count,Italian,Single responses of knowledge of languages,units,0,56.1.1.1.247.2,13980
2021,Ontario,2021A000235,Count,Italian,Multiple responses of knowledge of languages,units,0,56.1.1.1.247.3,298815
2021,Ontario,2021A000235,Count,Portuguese,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.248.1,208570
2021,Ontario,2021A000235,Count,Portuguese,Single responses of knowledge of languages,units,0,56.1.1.1.248.2,17525
2021,Ontario,2021A000235,Count,Portuguese,Multiple responses of knowledge of languages,units,0,56.1.1.1.248.3,191050
2021,Ontario,2021A000235,Count,Romanian,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.249.1,48320
2021,Ontario,2021A000235,Count,Romanian,Single responses of knowledge of languages,units,0,56.1.1.1.249.2,1720
2021,Ontario,2021A000235,Count,Romanian,Multiple responses of knowledge of languages,units,0,56.1.1.1.249.3,46595
2021,Ontario,2021A000235,Count,Spanish,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.250.1,401210
2021,Ontario,2021A000235,Count,Spanish,Single responses of knowledge of languages,units,0,56.1.1.1.250.2,17685
2021,Ontario,2021A000235,Count,Spanish,Multiple responses of knowledge of languages,units,0,56.1.1.1.250.3,383525
2021,Ontario,2021A000235,Count,"Italic (Romance) languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.251.1,2355
2021,Ontario,2021A000235,Count,"Italic (Romance) languages, n.i.e.",Single responses of knowledge of languages,units,0,56.1.1.1.251.2,40
2021,Ontario,2021A000235,Count,"Italic (Romance) languages, n.i.e.",Multiple responses of knowledge of languages,units,0,56.1.1.1.251.3,2315
2021,Ontario,2021A000235,Count,"Indo-European languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.252.1,915
2021,Ontario,2021A000235,Count,"Indo-European languages, n.i.e.",Multiple responses of knowledge of languages,units,0,56.1.1.1.252.3,910
2021,Ontario,2021A000235,Count,Japanese,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.253.1,30700
2021,Ontario,2021A000235,Count,Japanese,Single responses of knowledge of languages,units,0,56.1.1.1.253.2,800
2021,Ontario,2021A000235,Count,Japanese,Multiple responses of knowledge of languages,units,0,56.1.1.1.253.3,29900
2021,Ontario,2021A000235,Count,Korean,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.254.1,90475
2021,Ontario,2021A000235,Count,Korean,Single responses of knowledge of languages,units,0,56.1.1.1.254.2,7860
2021,Ontario,2021A000235,Count,Korean,Multiple responses of knowledge of languages,units,0,56.1.1.1.254.3,82620
2021,Ontario,2021A000235,Count,Mongolian,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.255.1,750
2021,Ontario,2021A000235,Count,Mongolian,Single responses of knowledge of languages,units,0,56.1.1.1.255.2,40
2021,Ontario,2021A000235,Count,Mongolian,Multiple responses of knowledge of languages,units,0,56.1.1.1.255.3,705
2021,Ontario,2021A000235,Count,Niger-Congo languages,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.256.1,106845
2021,Ontario,2021A000235,Count,Niger-Congo languages,Single responses of knowledge of languages,units,0,56.1.1.1.256.2,695
2021,Ontario,2021A000235,Count,Niger-Congo languages,Multiple responses of knowledge of languages,units,0,56.1.1.1.256.3,106155
2021,Ontario,2021A000235,Count,Akan (Twi),Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.257.1,17575
2021,Ontario,2021A000235,Count,Akan (Twi),Single responses of knowledge of languages,units,0,56.1.1.1.257.2,105
2021,Ontario,2021A000235,Count,Akan (Twi),Multiple responses of knowledge of languages,units,0,56.1.1.1.257.3,17470
2021,Ontario,2021A000235,Count,Bamanankan,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.258.1,755
2021,Ontario,2021A000235,Count,Bamanankan,Multiple responses of knowledge of languages,units,0,56.1.1.1.258.3,755
2021,Ontario,2021A000235,Count,Edo,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.259.1,3205
2021,Ontario,2021A000235,Count,Edo,Multiple responses of knowledge of languages,units,0,56.1.1.1.259.3,3205
2021,Ontario,2021A000235,Count,Éwé,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.260.1,1190
2021,Ontario,2021A000235,Count,Éwé,Multiple responses of knowledge of languages,units,0,56.1.1.1.260.3,1185
2021,Ontario,2021A000235,Count,"Fulah (Pular, Pulaar, Fulfulde)",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.261.1,1010
2021,Ontario,2021A000235,Count,"Fulah (Pular, Pulaar, Fulfulde)",Single responses of knowledge of languages,units,0,56.1.1.1.261.2,25
2021,Ontario,2021A000235,Count,"Fulah (Pular, Pulaar, Fulfulde)",Multiple responses of knowledge of languages,units,0,56.1.1.1.261.3,985
2021,Ontario,2021A000235,Count,Ga,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.262.1,1870
2021,Ontario,2021A000235,Count,Ga,Multiple responses of knowledge of languages,units,0,56.1.1.1.262.3,1870
2021,Ontario,2021A000235,Count,Ganda,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.263.1,2760
2021,Ontario,2021A000235,Count,Ganda,Multiple responses of knowledge of languages,units,0,56.1.1.1.263.3,2755
2021,Ontario,2021A000235,Count,Gikuyu,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.264.1,1085
2021,Ontario,2021A000235,Count,Gikuyu,Multiple responses of knowledge of languages,units,0,56.1.1.1.264.3,1085
2021,Ontario,2021A000235,Count,Igbo,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.265.1,8110
2021,Ontario,2021A000235,Count,Igbo,Single responses of knowledge of languages,units,0,56.1.1.1.265.2,15
2021,Ontario,2021A000235,Count,Igbo,Multiple responses of knowledge of languages,units,0,56.1.1.1.265.3,8100
2021,Ontario,2021A000235,Count,Kinyarwanda (Rwanda),Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.266.1,4020
2021,Ontario,2021A000235,Count,Kinyarwanda (Rwanda),Single responses of knowledge of languages,units,0,56.1.1.1.266.2,50
2021,Ontario,2021A000235,Count,Kinyarwanda (Rwanda),Multiple responses of knowledge of languages,units,0,56.1.1.1.266.3,3970
2021,Ontario,2021A000235,Count,Lingala,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.267.1,7320
2021,Ontario,2021A000235,Count,Lingala,Single responses of knowledge of languages,units,0,56.1.1.1.267.2,10
2021,Ontario,2021A000235,Count,Lingala,Multiple responses of knowledge of languages,units,0,56.1.1.1.267.3,7305
2021,Ontario,2021A000235,Count,Luba-Kasai,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.268.1,1045
2021,Ontario,2021A000235,Count,Luba-Kasai,Multiple responses of knowledge of languages,units,0,56.1.1.1.268.3,1045
2021,Ontario,2021A000235,Count,Mòoré,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.269.1,235
2021,Ontario,2021A000235,Count,Mòoré,Multiple responses of knowledge of languages,units,0,56.1.1.1.269.3,235
2021,Ontario,2021A000235,Count,Mwani,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.270.1,520
2021,Ontario,2021A000235,Count,Mwani,Multiple responses of knowledge of languages,units,0,56.1.1.1.270.3,520
2021,Ontario,2021A000235,Count,Ndebele,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.271.1,855
2021,Ontario,2021A000235,Count,Ndebele,Single responses of knowledge of languages,units,0,56.1.1.1.271.2,10
2021,Ontario,2021A000235,Count,Ndebele,Multiple responses of knowledge of languages,units,0,56.1.1.1.271.3,845
2021,Ontario,2021A000235,Count,Rundi (Kirundi),Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.272.1,4895
2021,Ontario,2021A000235,Count,Rundi (Kirundi),Single responses of knowledge of languages,units,0,56.1.1.1.272.2,110
2021,Ontario,2021A000235,Count,Rundi (Kirundi),Multiple responses of knowledge of languages,units,0,56.1.1.1.272.3,4785
2021,Ontario,2021A000235,Count,Shona,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.273.1,3040
2021,Ontario,2021A000235,Count,Shona,Multiple responses of knowledge of languages,units,0,56.1.1.1.273.3,3040
2021,Ontario,2021A000235,Count,Soninke,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.274.1,285
2021,Ontario,2021A000235,Count,Soninke,Multiple responses of knowledge of languages,units,0,56.1.1.1.274.3,280
2021,Ontario,2021A000235,Count,Sotho-Tswana languages,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.275.1,635
2021,Ontario,2021A000235,Count,Sotho-Tswana languages,Multiple responses of knowledge of languages,units,0,56.1.1.1.275.3,635
2021,Ontario,2021A000235,Count,Swahili,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.276.1,24360
2021,Ontario,2021A000235,Count,Swahili,Single responses of knowledge of languages,units,0,56.1.1.1.276.2,215
2021,Ontario,2021A000235,Count,Swahili,Multiple responses of knowledge of languages,units,0,56.1.1.1.276.3,24145
2021,Ontario,2021A000235,Count,Wojenaka,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.277.1,260
2021,Ontario,2021A000235,Count,Wojenaka,Multiple responses of knowledge of languages,units,0,56.1.1.1.277.3,260
2021,Ontario,2021A000235,Count,Wolof,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.278.1,1495
2021,Ontario,2021A000235,Count,Wolof,Multiple responses of knowledge of languages,units,0,56.1.1.1.278.3,1490
2021,Ontario,2021A000235,Count,Yoruba,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.279.1,24375
2021,Ontario,2021A000235,Count,Yoruba,Single responses of knowledge of languages,units,0,56.1.1.1.279.2,70
2021,Ontario,2021A000235,Count,Yoruba,Multiple responses of knowledge of languages,units,0,56.1.1.1.279.3,24300
2021,Ontario,2021A000235,Count,"Niger-Congo languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.280.1,12825
2021,Ontario,2021A000235,Count,"Niger-Congo languages, n.i.e.",Single responses of knowledge of languages,units,0,56.1.1.1.280.2,50
2021,Ontario,2021A000235,Count,"Niger-Congo languages, n.i.e.",Multiple responses of knowledge of languages,units,0,56.1.1.1.280.3,12780
2021,Ontario,2021A000235,Count,Nilo-Saharan languages,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.281.1,3210
2021,Ontario,2021A000235,Count,Nilo-Saharan languages,Single responses of knowledge of languages,units,0,56.1.1.1.281.2,115
2021,Ontario,2021A000235,Count,Nilo-Saharan languages,Multiple responses of knowledge of languages,units,0,56.1.1.1.281.3,3090
2021,Ontario,2021A000235,Count,Dinka,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.282.1,470
2021,Ontario,2021A000235,Count,Dinka,Single responses of knowledge of languages,units,0,56.1.1.1.282.2,15
2021,Ontario,2021A000235,Count,Dinka,Multiple responses of knowledge of languages,units,0,56.1.1.1.282.3,460
2021,Ontario,2021A000235,Count,Nuer,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.283.1,585
2021,Ontario,2021A000235,Count,Nuer,Single responses of knowledge of languages,units,0,56.1.1.1.283.2,25
2021,Ontario,2021A000235,Count,Nuer,Multiple responses of knowledge of languages,units,0,56.1.1.1.283.3,555
2021,Ontario,2021A000235,Count,"Nilo-Saharan languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.284.1,2150
2021,Ontario,2021A000235,Count,"Nilo-Saharan languages, n.i.e.",Single responses of knowledge of languages,units,0,56.1.1.1.284.2,75
2021,Ontario,2021A000235,Count,"Nilo-Saharan languages, n.i.e.",Multiple responses of knowledge of languages,units,0,56.1.1.1.284.3,2075
2021,Ontario,2021A000235,Count,"African, n.o.s.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.285.1,835
2021,Ontario,2021A000235,Count,"African, n.o.s.",Multiple responses of knowledge of languages,units,0,56.1.1.1.285.3,835
2021,Ontario,2021A000235,Count,Sign languages,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.286.1,18990
2021,Ontario,2021A000235,Count,Sign languages,Single responses of knowledge of languages,units,0,56.1.1.1.286.2,2775
2021,Ontario,2021A000235,Count,Sign languages,Multiple responses of knowledge of languages,units,0,56.1.1.1.286.3,16215
2021,Ontario,2021A000235,Count,American Sign Language,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.287.1,16685
2021,Ontario,2021A000235,Count,American Sign Language,Single responses of knowledge of languages,units,0,56.1.1.1.287.2,2150
2021,Ontario,2021A000235,Count,American Sign Language,Multiple responses of knowledge of languages,units,0,56.1.1.1.287.3,14540
2021,Ontario,2021A000235,Count,Quebec Sign Language,Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.288.1,380
2021,Ontario,2021A000235,Count,Quebec Sign Language,Single responses of knowledge of languages,units,0,56.1.1.1.288.2,30
2021,Ontario,2021A000235,Count,Quebec Sign Language,Multiple responses of knowledge of languages,units,0,56.1.1.1.288.3,350
2021,Ontario,2021A000235,Count,"Sign languages, n.i.e.",Total - Single and multiple responses of knowledge of languages,units,0,56.1.1.1.289.1,2600
2021,Ontario,2021A000235,Count,"Sign languages, n.i.e.",Single responses of knowledge of languages,units,0,56.1.1.1.289.2,600
